l,xi,xmax
-0.75,-0.7,0.915462
-0.75,-0.8,0.909019
-0.75,-0.9,0.900907
-0.75,-1.0,0.890696
-0.75,-1.1,0.87784
-0.75,-1.2,0.861655
-0.75,-1.3,0.841281
-0.75,-1.4,0.81563
-0.75,-1.5,0.783339
-0.75,-1.6,0.742685
-0.75,-1.7,0.691506
-0.75,-1.8,0.627075
-0.75,-1.9,0.545962
-0.75,-2.0,0.443846
-0.75,-2.1,0.315289
-0.75,-2.2,0.153505
-0.75,-2.3,0.000444
-0.75,-2.4,0.0
-0.75,-2.5,0.0
-0.75,-2.6,0.0
-0.75,-2.7,0.0
-0.75,-2.8,0.0
-0.75,-2.9,0.0
-0.75,-3.0,0.0
-0.75,-3.1,0.0
-0.75,-3.2,0.0
-0.75,-3.3,0.0
-0.75,-3.4,0.0
-0.75,-3.5,0.0
-0.75,-3.6,0.0
-0.75,-3.7,0.0
-0.75,-3.8,0.0
-0.75,-3.9,0.0
-0.75,-4.0,0.0
-0.75,-4.1,0.0
-0.75,-4.2,0.0
-0.75,-4.3,0.0
-0.75,-4.4,0.0
-0.75,-4.5,0.0
-0.75,-4.6,0.0
-0.75,-4.7,0.0
-0.75,-4.8,0.0
-0.75,-4.9,0.0
-0.75,-5.0,0.0
-0.5,6.0,0.894241
-0.5,5.9,0.894241
-0.5,5.8,0.894241
-0.5,5.7,0.894241
-0.5,5.6,0.894241
-0.5,5.5,0.894241
-0.5,5.4,0.894241
-0.5,5.3,0.894241
-0.5,5.2,0.894241
-0.5,5.1,0.894241
-0.5,5.0,0.894241
-0.5,4.9,0.894241
-0.5,4.8,0.894241
-0.5,4.7,0.894241
-0.5,4.6,0.894241
-0.5,4.5,0.894241
-0.5,4.4,0.894241
-0.5,4.3,0.894241
-0.5,4.2,0.894241
-0.5,4.1,0.894241
-0.5,4.0,0.89424
-0.5,3.9,0.89424
-0.5,3.8,0.89424
-0.5,3.7,0.89424
-0.5,3.6,0.894239
-0.5,3.5,0.894239
-0.5,3.4,0.894238
-0.5,3.3,0.894238
-0.5,3.2,0.894237
-0.5,3.1,0.894236
-0.5,3.0,0.894234
-0.5,2.9,0.894233
-0.5,2.8,0.894231
-0.5,2.7,0.894228
-0.5,2.6,0.894224
-0.5,2.5,0.89422
-0.5,2.4,0.894215
-0.5,2.3,0.894208
-0.5,2.2,0.894199
-0.5,2.1,0.894188
-0.5,2.0,0.894175
-0.5,1.9,0.894158
-0.5,1.8,0.894136
-0.5,1.7,0.894109
-0.5,1.6,0.894075
-0.5,1.5,0.894032
-0.5,1.4,0.893978
-0.5,1.3,0.893909
-0.5,1.2,0.893824
-0.5,1.1,0.893715
-0.5,1.0,0.893579
-0.5,0.9,0.893408
-0.5,0.8,0.893192
-0.5,0.7,0.89292
-0.5,0.6,0.892578
-0.5,0.5,0.892147
-0.5,0.4,0.891605
-0.5,0.3,0.890923
-0.5,0.2,0.890064
-0.5,0.1,0.888982
-0.5,0.0,0.88762
-0.5,-0.1,0.885906
-0.5,-0.2,0.883748
-0.5,-0.3,0.881031
-0.5,-0.4,0.87761
-0.5,-0.5,0.873304
-0.5,-0.6,0.867883
-0.5,-0.7,0.861058
-0.5,-0.8,0.852466
-0.5,-0.9,0.841649
-0.5,-1.0,0.828032
-0.5,-1.1,0.810888
-0.5,-1.2,0.789307
-0.5,-1.3,0.762136
-0.5,-1.4,0.727931
-0.5,-1.5,0.684869
-0.5,-1.6,0.630657
-0.5,-1.7,0.562409
-0.5,-1.8,0.47649
-0.5,-1.9,0.368336
-0.5,-2.0,0.232393
-0.5,-2.1,0.069536
-0.5,-2.2,0.0
-0.5,-2.3,0.0
-0.5,-2.4,0.0
-0.5,-2.5,0.0
-0.5,-2.6,0.0
-0.5,-2.7,0.0
-0.5,-2.8,0.0
-0.5,-2.9,0.0
-0.5,-3.0,0.0
-0.5,-3.1,0.0
-0.5,-3.2,0.0
-0.5,-3.3,0.0
-0.5,-3.4,0.0
-0.5,-3.5,0.0
-0.5,-3.6,0.0
-0.5,-3.7,0.0
-0.5,-3.8,0.0
-0.5,-3.9,0.0
-0.5,-4.0,0.0
-0.5,-4.1,0.0
-0.5,-4.2,0.0
-0.5,-4.3,0.0
-0.5,-4.4,0.0
-0.5,-4.5,0.0
-0.5,-4.6,0.0
-0.5,-4.7,0.0
-0.5,-4.8,0.0
-0.5,-4.9,0.0
-0.5,-5.0,0.0
-0.25,6.0,0.812258
-0.25,5.9,0.812258
-0.25,5.8,0.812258
-0.25,5.7,0.812258
-0.25,5.6,0.812258
-0.25,5.5,0.812258
-0.25,5.4,0.812258
-0.25,5.3,0.812258
-0.25,5.2,0.812258
-0.25,5.1,0.812258
-0.25,5.0,0.812258
-0.25,4.9,0.812258
-0.25,4.8,0.812258
-0.25,4.7,0.812258
-0.25,4.6,0.812258
-0.25,4.5,0.812258
-0.25,4.4,0.812258
-0.25,4.3,0.812258
-0.25,4.2,0.812258
-0.25,4.1,0.812258
-0.25,4.0,0.812257
-0.25,3.9,0.812257
-0.25,3.8,0.812257
-0.25,3.7,0.812256
-0.25,3.6,0.812256
-0.25,3.5,0.812255
-0.25,3.4,0.812255
-0.25,3.3,0.812254
-0.25,3.2,0.812253
-0.25,3.1,0.812251
-0.25,3.0,0.812249
-0.25,2.9,0.812247
-0.25,2.8,0.812244
-0.25,2.7,0.812241
-0.25,2.6,0.812236
-0.25,2.5,0.81223
-0.25,2.4,0.812223
-0.25,2.3,0.812214
-0.25,2.2,0.812203
-0.25,2.1,0.812188
-0.25,2.0,0.81217
-0.25,1.9,0.812147
-0.25,1.8,0.812118
-0.25,1.7,0.812082
-0.25,1.6,0.812036
-0.25,1.5,0.811979
-0.25,1.4,0.811907
-0.25,1.3,0.811816
-0.25,1.2,0.811701
-0.25,1.1,0.811557
-0.25,1.0,0.811375
-0.25,0.9,0.811147
-0.25,0.8,0.810859
-0.25,0.7,0.810497
-0.25,0.6,0.810041
-0.25,0.5,0.809466
-0.25,0.4,0.808743
-0.25,0.3,0.807833
-0.25,0.2,0.806688
-0.25,0.1,0.805245
-0.25,0.0,0.803429
-0.25,-0.1,0.801143
-0.25,-0.2,0.798266
-0.25,-0.3,0.794643
-0.25,-0.4,0.790082
-0.25,-0.5,0.78434
-0.25,-0.6,0.777111
-0.25,-0.7,0.76801
-0.25,-0.8,0.756554
-0.25,-0.9,0.742131
-0.25,-1.0,0.723973
-0.25,-1.1,0.701116
-0.25,-1.2,0.672341
-0.25,-1.3,0.63612
-0.25,-1.4,0.590528
-0.25,-1.5,0.533156
-0.25,-1.6,0.461006
-0.25,-1.7,0.370478
-0.25,-1.8,0.258023
-0.25,-1.9,0.126091
-0.25,-2.0,0.018588
-0.25,-2.1,0.0
-0.25,-2.2,0.0
-0.25,-2.3,0.0
-0.25,-2.4,0.0
-0.25,-2.5,0.0
-0.25,-2.6,0.0
-0.25,-2.7,0.0
-0.25,-2.8,0.0
-0.25,-2.9,0.0
-0.25,-3.0,0.0
-0.25,-3.1,0.0
-0.25,-3.2,0.0
-0.25,-3.3,0.0
-0.25,-3.4,0.0
-0.25,-3.5,0.0
-0.25,-3.6,0.0
-0.25,-3.7,0.0
-0.25,-3.8,0.0
-0.25,-3.9,0.0
-0.25,-4.0,0.0
-0.25,-4.1,0.0
-0.25,-4.2,0.0
-0.25,-4.3,0.0
-0.25,-4.4,0.0
-0.25,-4.5,0.0
-0.25,-4.6,0.0
-0.25,-4.7,0.0
-0.25,-4.8,0.0
-0.25,-4.9,0.0
-0.25,-5.0,0.0
0.0,6.0,0.667681
0.0,5.9,0.667681
0.0,5.8,0.667681
0.0,5.7,0.667681
0.0,5.6,0.667681
0.0,5.5,0.667681
0.0,5.4,0.667681
0.0,5.3,0.667681
0.0,5.2,0.667681
0.0,5.1,0.667681
0.0,5.0,0.667681
0.0,4.9,0.667681
0.0,4.8,0.667681
0.0,4.7,0.667681
0.0,4.6,0.66768
0.0,4.5,0.66768
0.0,4.4,0.66768
0.0,4.3,0.66768
0.0,4.2,0.66768
0.0,4.1,0.66768
0.0,4.0,0.66768
0.0,3.9,0.667679
0.0,3.8,0.667679
0.0,3.7,0.667678
0.0,3.6,0.667678
0.0,3.5,0.667677
0.0,3.4,0.667676
0.0,3.3,0.667675
0.0,3.2,0.667673
0.0,3.1,0.667671
0.0,3.0,0.667669
0.0,2.9,0.667666
0.0,2.8,0.667662
0.0,2.7,0.667657
0.0,2.6,0.667651
0.0,2.5,0.667644
0.0,2.4,0.667634
0.0,2.3,0.667622
0.0,2.2,0.667607
0.0,2.1,0.667588
0.0,2.0,0.667564
0.0,1.9,0.667534
0.0,1.8,0.667495
0.0,1.7,0.667448
0.0,1.6,0.667387
0.0,1.5,0.667311
0.0,1.4,0.667216
0.0,1.3,0.667095
0.0,1.2,0.666944
0.0,1.1,0.666753
0.0,1.0,0.666513
0.0,0.9,0.666211
0.0,0.8,0.66583
0.0,0.7,0.665351
0.0,0.6,0.664748
0.0,0.5,0.663989
0.0,0.4,0.663032
0.0,0.3,0.661829
0.0,0.2,0.660314
0.0,0.1,0.658407
0.0,0.0,0.656007
0.0,-0.1,0.652986
0.0,-0.2,0.649183
0.0,-0.3,0.644397
0.0,-0.4,0.638374
0.0,-0.5,0.630795
0.0,-0.6,0.62126
0.0,-0.7,0.609265
0.0,-0.8,0.594181
0.0,-0.9,0.575223
0.0,-1.0,0.551409
0.0,-1.1,0.521531
0.0,-1.2,0.484114
0.0,-1.3,0.437411
0.0,-1.4,0.379492
0.0,-1.5,0.308628
0.0,-1.6,0.224601
0.0,-1.7,0.132621
0.0,-1.8,0.050594
0.0,-1.9,0.003316
0.0,-2.0,0.0
0.0,-2.1,0.0
0.0,-2.2,0.0
0.0,-2.3,0.0
0.0,-2.4,0.0
0.0,-2.5,0.0
0.0,-2.6,0.0
0.0,-2.7,0.0
0.0,-2.8,0.0
0.0,-2.9,0.0
0.0,-3.0,0.0
0.0,-3.1,0.0
0.0,-3.2,0.0
0.0,-3.3,0.0
0.0,-3.4,0.0
0.0,-3.5,0.0
0.0,-3.6,0.0
0.0,-3.7,0.0
0.0,-3.8,0.0
0.0,-3.9,0.0
0.0,-4.0,0.0
0.0,-4.1,0.0
0.0,-4.2,0.0
0.0,-4.3,0.0
0.0,-4.4,0.0
0.0,-4.5,0.0
0.0,-4.6,0.0
0.0,-4.7,0.0
0.0,-4.8,0.0
0.0,-4.9,0.0
0.0,-5.0,0.0
0.25,6.0,0.446381
0.25,5.9,0.446381
0.25,5.8,0.446381
0.25,5.7,0.446381
0.25,5.6,0.446381
0.25,5.5,0.446381
0.25,5.4,0.446381
0.25,5.3,0.446381
0.25,5.2,0.446381
0.25,5.1,0.446381
0.25,5.0,0.446381
0.25,4.9,0.446381
0.25,4.8,0.446381
0.25,4.7,0.446381
0.25,4.6,0.446381
0.25,4.5,0.446381
0.25,4.4,0.446381
0.25,4.3,0.44638
0.25,4.2,0.44638
0.25,4.1,0.44638
0.25,4.0,0.44638
0.25,3.9,0.44638
0.25,3.8,0.446379
0.25,3.7,0.446379
0.25,3.6,0.446378
0.25,3.5,0.446377
0.25,3.4,0.446376
0.25,3.3,0.446374
0.25,3.2,0.446373
0.25,3.1,0.44637
0.25,3.0,0.446368
0.25,2.9,0.446364
0.25,2.8,0.44636
0.25,2.7,0.446354
0.25,2.6,0.446347
0.25,2.5,0.446339
0.25,2.4,0.446327
0.25,2.3,0.446314
0.25,2.2,0.446296
0.25,2.1,0.446274
0.25,2.0,0.446246
0.25,1.9,0.446211
0.25,1.8,0.446167
0.25,1.7,0.446112
0.25,1.6,0.446042
0.25,1.5,0.445954
0.25,1.4,0.445844
0.25,1.3,0.445705
0.25,1.2,0.44553
0.25,1.1,0.44531
0.25,1.0,0.445032
0.25,0.9,0.444683
0.25,0.8,0.444244
0.25,0.7,0.443691
0.25,0.6,0.442995
0.25,0.5,0.442119
0.25,0.4,0.441018
0.25,0.3,0.439632
0.25,0.2,0.43789
0.25,0.1,0.435698
0.25,0.0,0.432945
0.25,-0.1,0.429486
0.25,-0.2,0.425143
0.25,-0.3,0.419694
0.25,-0.4,0.412866
0.25,-0.5,0.40432
0.25,-0.6,0.393642
0.25,-0.7,0.380333
0.25,-0.8,0.363801
0.25,-0.9,0.343361
0.25,-1.0,0.318259
0.25,-1.1,0.28774
0.25,-1.2,0.251197
0.25,-1.3,0.208482
0.25,-1.4,0.160436
0.25,-1.5,0.109581
0.25,-1.6,0.06042
0.25,-1.7,0.019682
0.25,-1.8,0.000137
0.25,-1.9,0.0
0.25,-2.0,0.0
0.25,-2.1,0.0
0.25,-2.2,0.0
0.25,-2.3,0.0
0.25,-2.4,0.0
0.25,-2.5,0.0
0.25,-2.6,0.0
0.25,-2.7,0.0
0.25,-2.8,0.0
0.25,-2.9,0.0
0.25,-3.0,0.0
0.25,-3.1,0.0
0.25,-3.2,0.0
0.25,-3.3,0.0
0.25,-3.4,0.0
0.25,-3.5,0.0
0.25,-3.6,0.0
0.25,-3.7,0.0
0.25,-3.8,0.0
0.25,-3.9,0.0
0.25,-4.0,0.0
0.25,-4.1,0.0
0.25,-4.2,0.0
0.25,-4.3,0.0
0.25,-4.4,0.0
0.25,-4.5,0.0
0.25,-4.6,0.0
0.25,-4.7,0.0
0.25,-4.8,0.0
0.25,-4.9,0.0
0.25,-5.0,0.0
0.5,6.0,0.24475
0.5,5.9,0.24475
0.5,5.8,0.24475
0.5,5.7,0.24475
0.5,5.6,0.24475
0.5,5.5,0.24475
0.5,5.4,0.24475
0.5,5.3,0.24475
0.5,5.2,0.24475
0.5,5.1,0.24475
0.5,5.0,0.24475
0.5,4.9,0.24475
0.5,4.8,0.24475
0.5,4.7,0.24475
0.5,4.6,0.24475
0.5,4.5,0.244749
0.5,4.4,0.244749
0.5,4.3,0.244749
0.5,4.2,0.244749
0.5,4.1,0.244749
0.5,4.0,0.244749
0.5,3.9,0.244749
0.5,3.8,0.244748
0.5,3.7,0.244748
0.5,3.6,0.244747
0.5,3.5,0.244746
0.5,3.4,0.244746
0.5,3.3,0.244744
0.5,3.2,0.244743
0.5,3.1,0.244741
0.5,3.0,0.244739
0.5,2.9,0.244737
0.5,2.8,0.244733
0.5,2.7,0.244729
0.5,2.6,0.244723
0.5,2.5,0.244716
0.5,2.4,0.244708
0.5,2.3,0.244697
0.5,2.2,0.244683
0.5,2.1,0.244666
0.5,2.0,0.244644
0.5,1.9,0.244616
0.5,1.8,0.244582
0.5,1.7,0.244538
0.5,1.6,0.244484
0.5,1.5,0.244415
0.5,1.4,0.244328
0.5,1.3,0.244219
0.5,1.2,0.244081
0.5,1.1,0.243909
0.5,1.0,0.243691
0.5,0.9,0.243417
0.5,0.8,0.243073
0.5,0.7,0.24264
0.5,0.6,0.242005
0.5,0.5,0.241411
0.5,0.4,0.24005
0.5,0.3,0.23947
0.5,0.2,0.238113
0.5,0.1,0.236411
0.5,0.0,0.234278
0.5,-0.1,0.231609
0.5,-0.2,0.228272
0.5,-0.3,0.224111
0.5,-0.4,0.218933
0.5,-0.5,0.212511
0.5,-0.6,0.200579
0.5,-0.7,0.194834
0.5,-0.8,0.182943
0.5,-0.9,0.168567
0.5,-1.0,0.15139
0.5,-1.1,0.131191
0.5,-1.2,0.107951
0.5,-1.3,0.082036
0.5,-1.4,0.054542
0.5,-1.5,0.027893
0.5,-1.6,0.006906
0.5,-1.7,0.0
0.5,-1.8,0.0
0.5,-1.9,0.0
0.5,-2.0,0.0
0.5,-2.1,0.0
0.5,-2.2,0.0
0.5,-2.3,0.0
0.5,-2.4,0.0
0.5,-2.5,0.0
0.5,-2.6,0.0
0.5,-2.7,0.0
0.5,-2.8,0.0
0.5,-2.9,0.0
0.5,-3.0,0.0
0.5,-3.1,0.0
0.5,-3.2,0.0
0.5,-3.3,0.0
0.5,-3.4,0.0
0.5,-3.5,0.0
0.5,-3.6,0.0
0.5,-3.7,0.0
0.5,-3.8,0.0
0.5,-3.9,0.0
0.5,-4.0,0.0
0.5,-4.1,0.0
0.5,-4.2,0.0
0.5,-4.3,0.0
0.5,-4.4,0.0
0.5,-4.5,0.0
0.5,-4.6,0.0
0.5,-4.7,0.0
0.5,-4.8,0.0
0.5,-4.9,0.0
0.5,-5.0,0.0
0.75,6.0,0.136161
0.75,5.9,0.136161
0.75,5.8,0.136161
0.75,5.7,0.136161
0.75,5.6,0.136161
0.75,5.5,0.136161
0.75,5.4,0.136161
0.75,5.3,0.136161
0.75,5.2,0.136161
0.75,5.1,0.136161
0.75,5.0,0.13616
0.75,4.9,0.13616
0.75,4.8,0.13616
0.75,4.7,0.13616
0.75,4.6,0.13616
0.75,4.5,0.13616
0.75,4.4,0.13616
0.75,4.3,0.13616
0.75,4.2,0.13616
0.75,4.1,0.13616
0.75,4.0,0.13616
0.75,3.9,0.13616
0.75,3.8,0.136159
0.75,3.7,0.136159
0.75,3.6,0.136159
0.75,3.5,0.136158
0.75,3.4,0.136158
0.75,3.3,0.136157
0.75,3.2,0.136156
0.75,3.1,0.136155
0.75,3.0,0.136153
0.75,2.9,0.136151
0.75,2.8,0.136149
0.75,2.7,0.136145
0.75,2.6,0.136142
0.75,2.5,0.136137
0.75,2.4,0.13613
0.75,2.3,0.136123
0.75,2.2,0.136113
0.75,2.1,0.136101
0.75,2.0,0.136085
0.75,1.9,0.136065
0.75,1.8,0.136041
0.75,1.7,0.13601
0.75,1.6,0.135971
0.75,1.5,0.135922
0.75,1.4,0.13586
0.75,1.3,0.135782
0.75,1.2,0.135684
0.75,1.1,0.135561
0.75,1.0,0.135406
0.75,0.9,0.13521
0.75,0.8,0.134965
0.75,0.7,0.134656
0.75,0.6,0.134268
0.75,0.5,0.13378
0.75,0.4,0.133167
0.75,0.3,0.132398
0.75,0.2,0.131432
0.75,0.1,0.130222
0.75,0.0,0.128706
0.75,-0.1,0.126811
0.75,-0.2,0.124445
0.75,-0.3,0.121498
0.75,-0.4,0.117839
0.75,-0.5,0.113313
0.75,-0.6,0.107742
0.75,-0.7,0.100929
0.75,-0.8,0.092669
0.75,-0.9,0.082771
0.75,-1.0,0.071105
0.75,-1.1,0.057672
0.75,-1.2,0.042749
0.75,-1.3,0.027115
0.75,-1.4,0.012451
0.75,-1.5,0.002018
0.75,-1.6,0.0
0.75,-1.7,0.0
0.75,-1.8,0.0
0.75,-1.9,0.0
0.75,-2.0,0.0
0.75,-2.1,0.0
0.75,-2.2,0.0
0.75,-2.3,0.0
0.75,-2.4,0.0
0.75,-2.5,0.0
0.75,-2.6,0.0
0.75,-2.7,0.0
0.75,-2.8,0.0
0.75,-2.9,0.0
0.75,-3.0,0.0
0.75,-3.1,0.0
0.75,-3.2,0.0
0.75,-3.3,0.0
0.75,-3.4,0.0
0.75,-3.5,0.0
0.75,-3.6,0.0
0.75,-3.7,0.0
0.75,-3.8,0.0
0.75,-3.9,0.0
0.75,-4.0,0.0
0.75,-4.1,0.0
0.75,-4.2,0.0
0.75,-4.3,0.0
0.75,-4.4,0.0
0.75,-4.5,0.0
0.75,-4.6,0.0
0.75,-4.7,0.0
0.75,-4.8,0.0
0.75,-4.9,0.0
0.75,-5.0,0.0
1.0,6.0,0.077318
1.0,5.9,0.077318
1.0,5.8,0.077318
1.0,5.7,0.077318
1.0,5.6,0.077318
1.0,5.5,0.077318
1.0,5.4,0.077318
1.0,5.3,0.077318
1.0,5.2,0.077318
1.0,5.1,0.077318
1.0,5.0,0.077318
1.0,4.9,0.077318
1.0,4.8,0.077318
1.0,4.7,0.077318
1.0,4.6,0.077318
1.0,4.5,0.077318
1.0,4.4,0.077318
1.0,4.3,0.077317
1.0,4.2,0.077317
1.0,4.1,0.077317
1.0,4.0,0.077317
1.0,3.9,0.077317
1.0,3.8,0.077317
1.0,3.7,0.077317
1.0,3.6,0.077316
1.0,3.5,0.077316
1.0,3.4,0.077315
1.0,3.3,0.077315
1.0,3.2,0.077314
1.0,3.1,0.077313
1.0,3.0,0.077312
1.0,2.9,0.07731
1.0,2.8,0.077309
1.0,2.7,0.077306
1.0,2.6,0.077303
1.0,2.5,0.0773
1.0,2.4,0.077295
1.0,2.3,0.077289
1.0,2.2,0.077282
1.0,2.1,0.077272
1.0,2.0,0.077261
1.0,1.9,0.077246
1.0,1.8,0.077227
1.0,1.7,0.077204
1.0,1.6,0.077175
1.0,1.5,0.077137
1.0,1.4,0.077091
1.0,1.3,0.077032
1.0,1.2,0.076958
1.0,1.1,0.076865
1.0,1.0,0.076748
1.0,0.9,0.076602
1.0,0.8,0.076417
1.0,0.7,0.076184
1.0,0.6,0.075892
1.0,0.5,0.075525
1.0,0.4,0.075064
1.0,0.3,0.074486
1.0,0.2,0.073761
1.0,0.1,0.072854
1.0,0.0,0.07172
1.0,-0.1,0.070304
1.0,-0.2,0.068542
1.0,-0.3,0.066355
1.0,-0.4,0.063652
1.0,-0.5,0.060329
1.0,-0.6,0.05627
1.0,-0.7,0.05136
1.0,-0.8,0.045495
1.0,-0.9,0.038613
1.0,-1.0,0.030746
1.0,-1.1,0.022108
1.0,-1.2,0.013249
1.0,-1.3,0.005306
1.0,-1.4,0.00044
1.0,-1.5,0.0
1.0,-1.6,0.0
1.0,-1.7,0.0
1.0,-1.8,0.0
1.0,-1.9,0.0
1.0,-2.0,0.0
1.0,-2.1,0.0
1.0,-2.2,0.0
1.0,-2.3,0.0
1.0,-2.4,0.0
1.0,-2.5,0.0
1.0,-2.6,0.0
1.0,-2.7,0.0
1.0,-2.8,0.0
1.0,-2.9,0.0
1.0,-3.0,0.0
1.0,-3.1,0.0
1.0,-3.2,0.0
1.0,-3.3,0.0
1.0,-3.4,0.0
1.0,-3.5,0.0
1.0,-3.6,0.0
1.0,-3.7,0.0
1.0,-3.8,0.0
1.0,-3.9,0.0
1.0,-4.0,0.0
1.0,-4.1,0.0
1.0,-4.2,0.0
1.0,-4.3,0.0
1.0,-4.4,0.0
1.0,-4.5,0.0
1.0,-4.6,0.0
1.0,-4.7,0.0
1.0,-4.8,0.0
1.0,-4.9,0.0
1.0,-5.0,0.0
1.25,6.0,0.043947
1.25,5.9,0.043947
1.25,5.8,0.043947
1.25,5.7,0.043947
1.25,5.6,0.043947
1.25,5.5,0.043947
1.25,5.4,0.043947
1.25,5.3,0.043947
1.25,5.2,0.043947
1.25,5.1,0.043947
1.25,5.0,0.043947
1.25,4.9,0.043947
1.25,4.8,0.043947
1.25,4.7,0.043947
1.25,4.6,0.043947
1.25,4.5,0.043947
1.25,4.4,0.043947
1.25,4.3,0.043947
1.25,4.2,0.043947
1.25,4.1,0.043947
1.25,4.0,0.043947
1.25,3.9,0.043947
1.25,3.8,0.043947
1.25,3.7,0.043947
1.25,3.6,0.043946
1.25,3.5,0.043946
1.25,3.4,0.043946
1.25,3.3,0.043945
1.25,3.2,0.043945
1.25,3.1,0.043944
1.25,3.0,0.043943
1.25,2.9,0.043942
1.25,2.8,0.043941
1.25,2.7,0.043939
1.25,2.6,0.043937
1.25,2.5,0.043934
1.25,2.4,0.04393
1.25,2.3,0.043926
1.25,2.2,0.04392
1.25,2.1,0.043913
1.25,2.0,0.043904
1.25,1.9,0.043893
1.25,1.8,0.043879
1.25,1.7,0.043861
1.25,1.6,0.043839
1.25,1.5,0.043811
1.25,1.4,0.043776
1.25,1.3,0.043731
1.25,1.2,0.043675
1.25,1.1,0.043605
1.25,1.0,0.043516
1.25,0.9,0.043405
1.25,0.8,0.043265
1.25,0.7,0.04309
1.25,0.6,0.042869
1.25,0.5,0.042591
1.25,0.4,0.042244
1.25,0.3,0.041808
1.25,0.2,0.041263
1.25,0.1,0.040582
1.25,0.0,0.039732
1.25,-0.1,0.038675
1.25,-0.2,0.037364
1.25,-0.3,0.035746
1.25,-0.4,0.03376
1.25,-0.5,0.031339
1.25,-0.6,0.028419
1.25,-0.7,0.024946
1.25,-0.8,0.020894
1.25,-0.9,0.016301
1.25,-1.0,0.011329
1.25,-1.1,0.006357
1.25,-1.2,0.002144
1.25,-1.3,0.000106
1.25,-1.4,0.0
1.25,-1.5,0.0
1.25,-1.6,0.0
1.25,-1.7,0.0
1.25,-1.8,0.0
1.25,-1.9,0.0
1.25,-2.0,0.0
1.25,-2.1,0.0
1.25,-2.2,0.0
1.25,-2.3,0.0
1.25,-2.4,0.0
1.25,-2.5,0.0
1.25,-2.6,0.0
1.25,-2.7,0.0
1.25,-2.8,0.0
1.25,-2.9,0.0
1.25,-3.0,0.0
1.25,-3.1,0.0
1.25,-3.2,0.0
1.25,-3.3,0.0
1.25,-3.4,0.0
1.25,-3.5,0.0
1.25,-3.6,0.0
1.25,-3.7,0.0
1.25,-3.8,0.0
1.25,-3.9,0.0
1.25,-4.0,0.0
1.25,-4.1,0.0
1.25,-4.2,0.0
1.25,-4.3,0.0
1.25,-4.4,0.0
1.25,-4.5,0.0
1.25,-4.6,0.0
1.25,-4.7,0.0
1.25,-4.8,0.0
1.25,-4.9,0.0
1.25,-5.0,0.0
1.5,6.0,0.024987
1.5,5.9,0.024987
1.5,5.8,0.024987
1.5,5.7,0.024987
1.5,5.6,0.024987
1.5,5.5,0.024987
1.5,5.4,0.024987
1.5,5.3,0.024987
1.5,5.2,0.024987
1.5,5.1,0.024987
1.5,5.0,0.024987
1.5,4.9,0.024987
1.5,4.8,0.024987
1.5,4.7,0.024987
1.5,4.6,0.024987
1.5,4.5,0.024987
1.5,4.4,0.024987
1.5,4.3,0.024987
1.5,4.2,0.024987
1.5,4.1,0.024987
1.5,4.0,0.024987
1.5,3.9,0.024987
1.5,3.8,0.024987
1.5,3.7,0.024987
1.5,3.6,0.024986
1.5,3.5,0.024986
1.5,3.4,0.024986
1.5,3.3,0.024985
1.5,3.2,0.024985
1.5,3.1,0.024985
1.5,3.0,0.024984
1.5,2.9,0.024983
1.5,2.8,0.024982
1.5,2.7,0.024981
1.5,2.6,0.024979
1.5,2.5,0.024977
1.5,2.4,0.024974
1.5,2.3,0.024971
1.5,2.2,0.024967
1.5,2.1,0.024961
1.5,2.0,0.024954
1.5,1.9,0.024946
1.5,1.8,0.024935
1.5,1.7,0.024922
1.5,1.6,0.024905
1.5,1.5,0.024884
1.5,1.4,0.024857
1.5,1.3,0.024823
1.5,1.2,0.024781
1.5,1.1,0.024728
1.5,1.0,0.024661
1.5,0.9,0.024577
1.5,0.8,0.024472
1.5,0.7,0.024339
1.5,0.6,0.024173
1.5,0.5,0.023964
1.5,0.4,0.023702
1.5,0.3,0.023375
1.5,0.2,0.022967
1.5,0.1,0.022457
1.5,0.0,0.021824
1.5,-0.1,0.02104
1.5,-0.2,0.020073
1.5,-0.3,0.018888
1.5,-0.4,0.017448
1.5,-0.5,0.015716
1.5,-0.6,0.013664
1.5,-0.7,0.011286
1.5,-0.8,0.008616
1.5,-0.9,0.00577
1.5,-1.0,0.003006
1.5,-1.1,0.000826
1.5,-1.2,0.0
1.5,-1.3,0.0
1.5,-1.4,0.0
1.5,-1.5,0.0
1.5,-1.6,0.0
1.5,-1.7,0.0
1.5,-1.8,0.0
1.5,-1.9,0.0
1.5,-2.0,0.0
1.5,-2.1,0.0
1.5,-2.2,0.0
1.5,-2.3,0.0
1.5,-2.4,0.0
1.5,-2.5,0.0
1.5,-2.6,0.0
1.5,-2.7,0.0
1.5,-2.8,0.0
1.5,-2.9,0.0
1.5,-3.0,0.0
1.5,-3.1,0.0
1.5,-3.2,0.0
1.5,-3.3,0.0
1.5,-3.4,0.0
1.5,-3.5,0.0
1.5,-3.6,0.0
1.5,-3.7,0.0
1.5,-3.8,0.0
1.5,-3.9,0.0
1.5,-4.0,0.0
1.5,-4.1,0.0
1.5,-4.2,0.0
1.5,-4.3,0.0
1.5,-4.4,0.0
1.5,-4.5,0.0
1.5,-4.6,0.0
1.5,-4.7,0.0
1.5,-4.8,0.0
1.5,-4.9,0.0
1.5,-5.0,0.0
